Time,Flow,Apenea,Stage
141.6875,-0.06894026092927444,0,Wake|0
141.71875,-0.08047608148317693,0,Wake|0
141.75,-0.08084229800869765,0,Wake|0
141.78125,-0.07516594186312657,0,Wake|0
141.8125,-0.07315175097276265,0,Wake|0
141.84375,-0.07736324101625086,0,Wake|0
141.875,-0.08413824673838408,0,Wake|0
141.90625,-0.08358892195010299,0,Wake|0
141.9375,-0.07608148317692835,0,Wake|0
141.96875,-0.07260242618448158,0,Wake|0
142.0,-0.07663080796520944,0,Wake|0
142.03125,-0.07956054016937514,0,Wake|0
142.0625,-0.07699702449073015,0,Wake|0
142.09375,-0.07534905012588693,0,Wake|0
142.125,-0.07754634927901122,0,Wake|0
142.15625,-0.07827878233005264,0,Wake|0
142.1875,-0.07516594186312657,0,Wake|0
142.21875,-0.07223620965896085,0,Wake|0
142.25,-0.07095445181963836,0,Wake|0
142.28125,-0.0720531013962005,0,Wake|0
142.3125,-0.07223620965896085,0,Wake|0
142.34375,-0.07095445181963836,0,Wake|0
142.375,-0.07040512703135729,0,Wake|0
142.40625,-0.07040512703135729,0,Wake|0
142.4375,-0.068207827878233,0,Wake|0
142.46875,-0.06454566262302587,0,Wake|0
142.5,-0.05667200732433051,0,Wake|0
142.53125,-0.046967269398031586,0,Wake|0
142.5625,-0.046967269398031586,0,Wake|0
142.59375,-0.05575646601052873,0,Wake|0
142.625,-0.06106660563057908,0,Wake|0
142.65625,-0.06289768825818265,0,Wake|0
142.6875,-0.06509498741130694,0,Wake|0
142.71875,-0.06234836346990158,0,Wake|0
142.75,-0.05667200732433051,0,Wake|0
142.78125,-0.054474708171206226,0,Wake|0
142.8125,-0.05575646601052873,0,Wake|0
142.84375,-0.05722133211261158,0,Wake|0
142.875,-0.05795376516365301,0,Wake|0
142.90625,-0.05685511558709087,0,Wake|0
142.9375,-0.05850308995193408,0,Wake|0
142.96875,-0.06033417257953765,0,Wake|0
143.0,-0.05941863126573586,0,Wake|0
143.03125,-0.05813687342641337,0,Wake|0
143.0625,-0.05758754863813229,0,Wake|0
143.09375,-0.05685511558709087,0,Wake|0
143.125,-0.05850308995193408,0,Wake|0
143.15625,-0.05795376516365301,0,Wake|0
143.1875,-0.05465781643396658,0,Wake|0
143.21875,-0.05539024948500801,0,Wake|0
143.25,-0.053192950331883725,0,Wake|0
143.28125,-0.046967269398031586,0,Wake|0
143.3125,-0.04971389333943694,0,Wake|0
143.34375,-0.05667200732433051,0,Wake|0
143.375,-0.05667200732433051,0,Wake|0
143.40625,-0.05465781643396658,0,Wake|0
143.4375,-0.053192950331883725,0,Wake|0
143.46875,-0.048432135500114444,0,Wake|0
143.5,-0.041840238040741586,0,Wake|0
143.53125,-0.03634699015793088,0,Wake|0
143.5625,-0.03909361409933623,0,Wake|0
143.59375,-0.05008010986495766,0,Wake|0
143.625,-0.05099565117875944,0,Wake|0
143.65625,-0.047882810711833375,0,Wake|0
143.6875,-0.055024032959487296,0,Wake|0
143.71875,-0.052643625543602655,0,Wake|0
143.75,-0.04660105287251087,0,Wake|0
143.78125,-0.0669260700389105,0,Wake|0
143.8125,-0.08010986495765622,0,Wake|0
143.84375,-0.05722133211261158,0,Wake|0
143.875,-0.0434882124055848,0,Wake|0
143.90625,-0.05355916685740444,0,Wake|0
143.9375,-0.05905241474021515,0,Wake|0
143.96875,-0.06765850308995193,0,Wake|0
144.0,-0.08047608148317693,0,Wake|0
144.03125,-0.07388418402380408,0,Wake|0
144.0625,-0.061249713893339434,0,Wake|0
144.09375,-0.060151064316777296,0,Wake|0
144.125,-0.0563057907988098,0,Wake|0
144.15625,-0.05062943465323873,0,Wake|0
144.1875,-0.054108491645685514,0,Wake|0
144.21875,-0.05722133211261158,0,Wake|0
144.25,-0.05667200732433051,0,Wake|0
144.28125,-0.055939574273289085,0,Wake|0
144.3125,-0.055024032959487296,0,Wake|0
144.34375,-0.0563057907988098,0,Wake|0
144.375,-0.05850308995193408,0,Wake|0
144.40625,-0.05758754863813229,0,Wake|0
144.4375,-0.05813687342641337,0,Wake|0
144.46875,-0.05978484779125658,0,Wake|0
144.5,-0.055939574273289085,0,Wake|0
144.53125,-0.052643625543602655,0,Wake|0
144.5625,-0.05355916685740444,0,Wake|0
144.59375,-0.05062943465323873,0,Wake|0
144.625,-0.04440375371938659,0,Wake|0
144.65625,-0.040375371938658734,0,Wake|0
144.6875,-0.03854428931105516,0,Wake|0
144.71875,-0.03854428931105516,0,Wake|0
144.75,-0.03854428931105516,0,Wake|0
144.78125,-0.03305104142824445,0,Wake|0
144.8125,-0.025909819180590526,0,Wake|0
144.84375,-0.024628061341268024,0,Wake|0
144.875,-0.027191577019913024,0,Wake|0
144.90625,-0.027191577019913024,0,Wake|0
144.9375,-0.02499427786678874,0,Wake|0
144.96875,-0.02371252002746624,0,Wake|0
145.0,-0.02371252002746624,0,Wake|0
145.03125,-0.02426184481574731,0,Wake|0
145.0625,-0.02426184481574731,0,Wake|0
145.09375,-0.022796978713664453,0,Wake|0
145.125,-0.022796978713664453,0,Wake|0
145.15625,-0.024628061341268024,0,Wake|0
145.1875,-0.024078736552986955,0,Wake|0
145.21875,-0.02243076218814374,0,Wake|0
145.25,-0.02426184481574731,0,Wake|0
145.28125,-0.02627603570611124,0,Wake|0
145.3125,-0.02426184481574731,0,Wake|0
145.34375,-0.022796978713664453,0,Wake|0
145.375,-0.02316319523918517,0,Wake|0
145.40625,-0.02243076218814374,0,Wake|0
145.4375,-0.021515220874341955,0,Wake|0
145.46875,-0.0200503547722591,0,Wake|0
145.5,-0.01803616388189517,0,Wake|0
145.53125,-0.018402380407415885,0,Wake|0
145.5625,-0.020965896086060882,0,Wake|0
145.59375,-0.021515220874341955,0,Wake|0
145.625,-0.021149004348821242,0,Wake|0
145.65625,-0.02059967956054017,0,Wake|0
145.6875,-0.017120622568093387,0,Wake|0
145.71875,-0.010528725108720532,0,Wake|0
145.75,-0.005218585488670176,0,Wake|0
145.78125,-0.010894941634241245,0,Wake|0
145.8125,-0.03305104142824445,0,Wake|0
145.84375,-0.0563057907988098,0,Wake|0
145.875,-0.06234836346990158,0,Wake|0
145.90625,-0.05667200732433051,0,Wake|0
145.9375,-0.05355916685740444,0,Wake|0
145.96875,-0.0537422751201648,0,Wake|0
146.0,-0.05355916685740444,0,Wake|0
146.03125,-0.05062943465323873,0,Wake|0
146.0625,-0.047882810711833375,0,Wake|0
146.09375,-0.046051728084229804,0,Wake|0
146.125,-0.03744563973449302,0,Wake|0
146.15625,-0.02865644312199588,0,Wake|0
146.1875,-0.03872739757381552,0,Wake|0
146.21875,-0.04715037766079194,0,Wake|0
146.25,-0.025360494392309453,0,Wake|0
146.28125,-0.005218585488670176,0,Wake|0
146.3125,-0.012726024261844816,0,Wake|0
146.34375,-0.013458457312886245,0,Wake|0
146.375,-0.007049668116273747,0,Wake|0
146.40625,-0.02865644312199588,0,Wake|0
146.4375,-0.06417944609750514,0,Wake|0
146.46875,-0.09201190203707943,0,Wake|0
146.5,-0.11966124971389334,0,Wake|0
146.53125,-0.12094300755321584,0,Wake|0
146.5625,-0.08303959716182192,0,Wake|0
146.59375,-0.05062943465323873,0,Wake|0
146.625,-0.0396429388876173,0,Wake|0
146.65625,-0.030670634012359806,0,Wake|0
146.6875,-0.029388876173037308,0,Wake|0
146.71875,-0.03634699015793088,0,Wake|0
146.75,-0.041290913252460516,0,Wake|0
146.78125,-0.05355916685740444,0,Wake|0
146.8125,-0.06601052872510872,0,Wake|0
146.84375,-0.058869306477454794,0,Wake|0
146.875,-0.04715037766079194,0,Wake|0
146.90625,-0.04660105287251087,0,Wake|0
146.9375,-0.0434882124055848,0,Wake|0
146.96875,-0.03689631494621195,0,Wake|0
147.0,-0.03433279926756695,0,Wake|0
147.03125,-0.02975509269855802,0,Wake|0
147.0625,-0.022796978713664453,0,Wake|0
147.09375,-0.01931792172121767,0,Wake|0
147.125,-0.01675440604257267,0,Wake|0
147.15625,-0.014923323414969101,0,Wake|0
147.1875,-0.013641565575646601,0,Wake|0
147.21875,-0.01126115815976196,0,Wake|0
147.25,-0.007965209430075532,0,Wake|0
147.28125,-0.0061341268024719614,0,Wake|0
147.3125,-0.004303044174868391,0,Wake|0
147.34375,-0.002105745021744106,0,Wake|0
147.375,-0.002105745021744106,0,Wake|0
147.40625,-0.0030212863355458916,0,Wake|0
147.4375,-0.001739528496223392,0,Wake|0
147.46875,-0.001739528496223392,0,Wake|0
147.5,-0.0061341268024719614,0,Wake|0
147.53125,-0.007049668116273747,0,Wake|0
147.5625,-0.0033875028610666057,0,Wake|0
147.59375,-0.0030212863355458916,0,Wake|0
147.625,-0.004669260700389105,0,Wake|0
147.65625,-0.004669260700389105,0,Wake|0
147.6875,-0.006500343327992676,0,Wake|0
147.71875,-0.006500343327992676,0,Wake|0
147.75,-0.00247196154726482,0,Wake|0
147.78125,-0.001190203707942321,0,Wake|0
147.8125,-0.0002746623941405356,0,Wake|0
147.84375,0.0002746623941405356,0,Wake|0
147.875,0.00045777065690089265,0,Wake|0
147.90625,0.0033875028610666057,0,Wake|0
147.9375,0.0002746623941405356,0,Wake|0
147.96875,-0.004303044174868391,0,Wake|0
148.0,0.001190203707942321,0,Wake|0
148.03125,-0.001739528496223392,0,Wake|0
148.0625,-0.006500343327992676,0,Wake|0
148.09375,0.00686655985351339,0,Wake|0
148.125,0.003936827649347677,0,Wake|0
148.15625,-0.003936827649347677,0,Wake|0
148.1875,0.018951705195696954,0,Wake|0
148.21875,0.016571297779812314,0,Wake|0
148.25,-0.006500343327992676,0,Wake|0
148.28125,0.009613183794918746,0,Wake|0
148.3125,0.0008239871824216068,0,Wake|0
148.34375,-0.01675440604257267,0,Wake|0
148.375,0.02371252002746624,0,Wake|0
148.40625,0.0002746623941405356,0,Wake|0
148.4375,0.009613183794918746,0,Wake|0
148.46875,0.34268711375600824,0,Wake|0
148.5,0.7848935683222705,0,Wake|0
148.53125,1.06669718471046,0,Wake|0
148.5625,1.3367818722819866,0,Wake|0
148.59375,1.342641336690318,0,Wake|0
148.625,0.7197070267795834,0,Wake|0
148.65625,0.05062943465323873,0,Wake|0
148.6875,-0.07956054016937514,0,Wake|0
148.71875,-0.024628061341268024,0,Wake|0
148.75,-0.0720531013962005,0,Wake|0
148.78125,-0.06417944609750514,0,Wake|0
148.8125,-0.03634699015793088,0,Wake|0
148.84375,-0.06289768825818265,0,Wake|0
148.875,-0.0563057907988098,0,Wake|0
148.90625,-0.04385442893110551,0,Wake|0
148.9375,-0.061249713893339434,0,Wake|0
148.96875,-0.05355916685740444,0,Wake|0
149.0,-0.04440375371938659,0,Wake|0
149.03125,-0.0563057907988098,0,Wake|0
149.0625,-0.05008010986495766,0,Wake|0
149.09375,-0.0447699702449073,0,Wake|0
149.125,-0.054108491645685514,0,Wake|0
149.15625,-0.05062943465323873,0,Wake|0
149.1875,-0.04660105287251087,0,Wake|0
149.21875,-0.051361867704280154,0,Wake|0
149.25,-0.048432135500114444,0,Wake|0
149.28125,-0.047516594186312655,0,Wake|0
149.3125,-0.05099565117875944,0,Wake|0
149.34375,-0.04916456855115587,0,Wake|0
149.375,-0.048432135500114444,0,Wake|0
149.40625,-0.04824902723735409,0,Wake|0
149.4375,-0.04440375371938659,0,Wake|0
149.46875,-0.045685511558709084,0,Wake|0
149.5,-0.04715037766079194,0,Wake|0
149.53125,-0.04312199588006409,0,Wake|0
149.5625,-0.04257267109178302,0,Wake|0
149.59375,-0.0434882124055848,0,Wake|0
149.625,-0.040009155413138014,0,Wake|0
149.65625,-0.03744563973449302,0,Wake|0
149.6875,-0.03781185626001373,0,Wake|0
149.71875,-0.042206454566262305,0,Wake|0
149.75,-0.05465781643396658,0,Wake|0
149.78125,-0.06454566262302587,0,Wake|0
149.8125,-0.06344701304646372,0,Wake|0
149.84375,-0.06344701304646372,0,Wake|0
149.875,-0.06344701304646372,0,Wake|0
149.90625,-0.05813687342641337,0,Wake|0
149.9375,-0.05850308995193408,0,Wake|0
149.96875,-0.06381322957198443,0,Wake|0
150.0,-0.060700389105058365,0,Wake|0
150.03125,-0.05758754863813229,0,Wake|0
150.0625,-0.05850308995193408,0,Wake|0
150.09375,-0.04971389333943694,0,Wake|0
150.125,-0.036530098420691236,0,Wake|0
150.15625,-0.03341725795376516,0,Wake|0
150.1875,-0.03414969100480659,0,Wake|0
150.21875,-0.03250171663996338,0,Wake|0
150.25,-0.032867933165484094,0,Wake|0
150.28125,-0.03213550011444266,0,Wake|0
150.3125,-0.031952391851682305,0,Wake|0
150.34375,-0.03305104142824445,0,Wake|0
150.375,-0.03121995880064088,0,Wake|0
150.40625,-0.02975509269855802,0,Wake|0
150.4375,-0.03250171663996338,0,Wake|0
150.46875,-0.03213550011444266,0,Wake|0
150.5,-0.02810711833371481,0,Wake|0
150.53125,-0.028473334859235522,0,Wake|0
150.5625,-0.029022659647516595,0,Wake|0
150.59375,-0.026825360494392308,0,Wake|0
150.625,-0.025909819180590526,0,Wake|0
150.65625,-0.026825360494392308,0,Wake|0
150.6875,-0.025909819180590526,0,Wake|0
150.71875,-0.024628061341268024,0,Wake|0
150.75,-0.026825360494392308,0,Wake|0
150.78125,-0.028473334859235522,0,Wake|0
150.8125,-0.027191577019913024,0,Wake|0
150.84375,-0.027557793545433737,0,Wake|0
150.875,-0.026825360494392308,0,Wake|0
150.90625,-0.023346303501945526,0,Wake|0
150.9375,-0.024078736552986955,0,Wake|0
150.96875,-0.027191577019913024,0,Wake|0
151.0,-0.025909819180590526,0,Wake|0
151.03125,-0.02499427786678874,0,Wake|0
151.0625,-0.025360494392309453,0,Wake|0
151.09375,-0.022247653925383384,0,Wake|0
151.125,-0.02371252002746624,0,Wake|0
151.15625,-0.02316319523918517,0,Wake|0
151.1875,-0.0030212863355458916,0,Wake|0
151.21875,0.007965209430075532,0,Wake|0
151.25,-0.0200503547722591,0,Wake|0
151.28125,-0.05062943465323873,0,Wake|0
151.3125,-0.05062943465323873,0,Wake|0
151.34375,-0.04312199588006409,0,Wake|0
151.375,-0.04257267109178302,0,Wake|0
151.40625,-0.03817807278553445,0,Wake|0
151.4375,-0.03305104142824445,0,Wake|0
151.46875,-0.03158617532616159,0,Wake|0
151.5,-0.029388876173037308,0,Wake|0
151.53125,-0.030670634012359806,0,Wake|0
151.5625,-0.03341725795376516,0,Wake|0
151.59375,-0.029388876173037308,0,Wake|0
151.625,-0.02499427786678874,0,Wake|0
151.65625,-0.024078736552986955,0,Wake|0
151.6875,-0.02243076218814374,0,Wake|0
151.71875,-0.02316319523918517,0,Wake|0
151.75,-0.025909819180590526,0,Wake|0
151.78125,-0.026459143968871595,0,Wake|0
151.8125,-0.033783474479285876,0,Wake|0
151.84375,-0.05062943465323873,0,Wake|0
151.875,-0.06033417257953765,0,Wake|0
151.90625,-0.05850308995193408,0,Wake|0
151.9375,-0.0537422751201648,0,Wake|0
151.96875,-0.046967269398031586,0,Wake|0
152.0,-0.03817807278553445,0,Wake|0
152.03125,-0.029388876173037308,0,Wake|0
152.0625,-0.020965896086060882,0,Wake|0
152.09375,-0.0162050812542916,0,Wake|0
152.125,-0.01565575646601053,0,Wake|0
152.15625,-0.014007782101167316,0,Wake|0
152.1875,-0.01309224078736553,0,Wake|0
152.21875,-0.01565575646601053,0,Wake|0
152.25,-0.016571297779812314,0,Wake|0
152.28125,-0.014373998626688029,0,Wake|0
152.3125,-0.013458457312886245,0,Wake|0
152.34375,-0.014007782101167316,0,Wake|0
152.375,-0.014007782101167316,0,Wake|0
152.40625,-0.012726024261844816,0,Wake|0
152.4375,-0.011444266422522316,0,Wake|0
152.46875,-0.01309224078736553,0,Wake|0
152.5,-0.015289539940489814,0,Wake|0
152.53125,-0.013641565575646601,0,Wake|0
152.5625,-0.014373998626688029,0,Wake|0
152.59375,-0.017853055619134812,0,Wake|0
152.625,-0.01181048294804303,0,Wake|0
152.65625,-0.001190203707942321,0,Wake|0
152.6875,-0.0008239871824216068,0,Wake|0
152.71875,-0.0061341268024719614,0,Wake|0
152.75,-0.005218585488670176,0,Wake|0
152.78125,-0.005218585488670176,0,Wake|0
152.8125,-0.010162508583199817,0,Wake|0
152.84375,-0.012726024261844816,0,Wake|0
152.875,-0.01181048294804303,0,Wake|0
152.90625,-0.012726024261844816,0,Wake|0
152.9375,-0.016571297779812314,0,Wake|0
152.96875,-0.017853055619134812,0,Wake|0
153.0,-0.01309224078736553,0,Wake|0
153.03125,-0.008331425955596246,0,Wake|0
153.0625,-0.009979400320439459,0,Wake|0
153.09375,-0.012359807736324101,0,Wake|0
153.125,-0.009979400320439459,0,Wake|0
153.15625,-0.009613183794918746,0,Wake|0
153.1875,-0.01126115815976196,0,Wake|0
153.21875,-0.009979400320439459,0,Wake|0
153.25,-0.010162508583199817,0,Wake|0
153.28125,-0.012359807736324101,0,Wake|0
153.3125,-0.009246967269398032,0,Wake|0
153.34375,-0.0061341268024719614,0,Wake|0
153.375,-0.009979400320439459,0,Wake|0
153.40625,-0.013458457312886245,0,Wake|0
153.4375,-0.01181048294804303,0,Wake|0
153.46875,-0.009979400320439459,0,Wake|0
153.5,-0.010894941634241245,0,Wake|0
153.53125,-0.012359807736324101,0,Wake|0
153.5625,-0.012359807736324101,0,Wake|0
153.59375,-0.009979400320439459,0,Wake|0
153.625,-0.007965209430075532,0,Wake|0
153.65625,-0.009613183794918746,0,Wake|0
153.6875,-0.01126115815976196,0,Wake|0
153.71875,-0.010894941634241245,0,Wake|0
153.75,-0.008331425955596246,0,Wake|0
153.78125,-0.0061341268024719614,0,Wake|0
153.8125,-0.00686655985351339,0,Wake|0
153.84375,-0.007965209430075532,0,Wake|0
153.875,-0.008331425955596246,0,Wake|0
153.90625,-0.010528725108720532,0,Wake|0
153.9375,-0.012359807736324101,0,Wake|0
153.96875,-0.008331425955596246,0,Wake|0
154.0,-0.005218585488670176,0,Wake|0
154.03125,-0.00686655985351339,0,Wake|0
154.0625,-0.004669260700389105,0,Wake|0
154.09375,-0.001190203707942321,0,Wake|0
154.125,-0.0055848020141908905,0,Wake|0
154.15625,-0.011444266422522316,0,Wake|0
154.1875,-0.009613183794918746,0,Wake|0
154.21875,-0.007049668116273747,0,Wake|0
154.25,-0.007965209430075532,0,Wake|0
154.28125,-0.009063859006637675,0,Wake|0
154.3125,-0.010528725108720532,0,Wake|0
154.34375,-0.010528725108720532,0,Wake|0
154.375,-0.007782101167315175,0,Wake|0
154.40625,-0.007965209430075532,0,Wake|0
154.4375,-0.010894941634241245,0,Wake|0
154.46875,-0.009613183794918746,0,Wake|0
154.5,-0.006500343327992676,0,Wake|0
154.53125,-0.005951018539711604,0,Wake|0
154.5625,-0.006500343327992676,0,Wake|0
154.59375,-0.007415884641794461,0,Wake|0
154.625,-0.00686655985351339,0,Wake|0
154.65625,-0.0033875028610666057,0,Wake|0
154.6875,-0.0026550698100251775,0,Wake|0
154.71875,-0.006500343327992676,0,Wake|0
154.75,-0.008331425955596246,0,Wake|0
154.78125,-0.00686655985351339,0,Wake|0
154.8125,-0.0030212863355458916,0,Wake|0
154.84375,0.0008239871824216068,0,Wake|0
154.875,-0.0002746623941405356,0,Wake|0
154.90625,-0.007415884641794461,0,Wake|0
154.9375,-0.010162508583199817,0,Wake|0
154.96875,-0.006500343327992676,0,Wake|0
155.0,-0.003936827649347677,0,Wake|0
155.03125,-0.004852368963149462,0,Wake|0
155.0625,-0.0055848020141908905,0,Wake|0
155.09375,-0.00686655985351339,0,Wake|0
155.125,-0.007415884641794461,0,Wake|0
155.15625,-0.006500343327992676,0,Wake|0
155.1875,-0.0061341268024719614,0,Wake|0
155.21875,-0.006500343327992676,0,Wake|0
155.25,-0.005218585488670176,0,Wake|0
155.28125,-0.0026550698100251775,0,Wake|0
155.3125,-0.002105745021744106,0,Wake|0
155.34375,-0.005218585488670176,0,Wake|0
155.375,-0.007965209430075532,0,Wake|0
155.40625,-0.005951018539711604,0,Wake|0
155.4375,-0.004303044174868391,0,Wake|0
155.46875,-0.00686655985351339,0,Wake|0
155.5,-0.0026550698100251775,0,Wake|0
155.53125,0.004852368963149462,0,Wake|0
155.5625,0.00045777065690089265,0,Wake|0
155.59375,-0.00686655985351339,0,Wake|0
155.625,-0.0033875028610666057,0,Wake|0
155.65625,-0.0008239871824216068,0,Wake|0
155.6875,-0.007049668116273747,0,Wake|0
155.71875,-0.008331425955596246,0,Wake|0
155.75,-0.003936827649347677,0,Wake|0
155.78125,-0.0030212863355458916,0,Wake|0
155.8125,-0.004669260700389105,0,Wake|0
155.84375,-0.007415884641794461,0,Wake|0
155.875,0.001190203707942321,0,Wake|0
155.90625,0.04531929503318837,0,Wake|0
155.9375,0.1057450217441062,0,Wake|0
155.96875,0.13192950331883727,0,Wake|0
156.0,0.12332341496910049,0,Wake|0
156.03125,0.11270313572899977,0,Wake|0
156.0625,0.09494163424124513,0,Wake|0
156.09375,0.09732204165712978,0,Wake|0
156.125,0.2090180819409476,0,Wake|0
156.15625,0.417944609750515,0,Wake|0
156.1875,0.5787136644541085,0,Wake|0
156.21875,0.6096589608606089,0,Wake|0
156.25,0.5673609521629663,0,Wake|0
156.28125,0.5076676585030899,0,Wake|0
156.3125,0.4271000228885328,0,Wake|0
156.34375,0.3197985809109636,0,Wake|0
156.375,0.204623483634699,0,Wake|0
156.40625,0.10391393911650264,0,Wake|0
156.4375,0.027557793545433737,0,Wake|0
156.46875,-0.02627603570611124,0,Wake|0
156.5,-0.05191119249256123,0,Wake|0
156.53125,-0.05355916685740444,0,Wake|0
156.5625,-0.05099565117875944,0,Wake|0
156.59375,-0.054474708171206226,0,Wake|0
156.625,-0.05758754863813229,0,Wake|0
156.65625,-0.05685511558709087,0,Wake|0
156.6875,-0.044037537193865876,0,Wake|0
156.71875,-0.0162050812542916,0,Wake|0
156.75,0.001190203707942321,0,Wake|0
156.78125,-0.010162508583199817,0,Wake|0
156.8125,-0.035248340581368734,0,Wake|0
156.84375,-0.05062943465323873,0,Wake|0
156.875,-0.054108491645685514,0,Wake|0
156.90625,-0.054108491645685514,0,Wake|0
156.9375,-0.0563057907988098,0,Wake|0
156.96875,-0.058869306477454794,0,Wake|0
157.0,-0.060700389105058365,0,Wake|0
157.03125,-0.061615930418860154,0,Wake|0
157.0625,-0.061249713893339434,0,Wake|0
157.09375,-0.06289768825818265,0,Wake|0
157.125,-0.06472877088578623,0,Wake|0
157.15625,-0.06454566262302587,0,Wake|0
157.1875,-0.06674296177615015,0,Wake|0
157.21875,-0.07003891050583658,0,Wake|0
157.25,-0.06564431219958801,0,Wake|0
157.28125,-0.058869306477454794,0,Wake|0
157.3125,-0.06033417257953765,0,Wake|0
157.34375,-0.06289768825818265,0,Wake|0
157.375,-0.060700389105058365,0,Wake|0
157.40625,-0.05905241474021515,0,Wake|0
157.4375,-0.05465781643396658,0,Wake|0
157.46875,-0.046051728084229804,0,Wake|0
157.5,-0.042206454566262305,0,Wake|0
157.53125,-0.044037537193865876,0,Wake|0
157.5625,-0.04257267109178302,0,Wake|0
157.59375,-0.03854428931105516,0,Wake|0
157.625,-0.03561455710688945,0,Wake|0
157.65625,-0.03433279926756695,0,Wake|0
157.6875,-0.03506523231860838,0,Wake|0
157.71875,-0.036530098420691236,0,Wake|0
157.75,-0.03726253147173266,0,Wake|0
157.78125,-0.036530098420691236,0,Wake|0
157.8125,-0.03305104142824445,0,Wake|0
157.84375,-0.032867933165484094,0,Wake|0
157.875,-0.044037537193865876,0,Wake|0
157.90625,-0.05758754863813229,0,Wake|0
157.9375,-0.05941863126573586,0,Wake|0
157.96875,-0.055024032959487296,0,Wake|0
158.0,-0.052643625543602655,0,Wake|0
158.03125,-0.046967269398031586,0,Wake|0
158.0625,-0.03817807278553445,0,Wake|0
158.09375,-0.031952391851682305,0,Wake|0
158.125,-0.028473334859235522,0,Wake|0
158.15625,-0.02627603570611124,0,Wake|0
158.1875,-0.02499427786678874,0,Wake|0
158.21875,-0.025360494392309453,0,Wake|0
158.25,-0.025909819180590526,0,Wake|0
158.28125,-0.025360494392309453,0,Wake|0
158.3125,-0.02316319523918517,0,Wake|0
158.34375,-0.021881437399862667,0,Wake|0
158.375,-0.02316319523918517,0,Wake|0
158.40625,-0.024628061341268024,0,Wake|0
158.4375,-0.024078736552986955,0,Wake|0
158.46875,-0.021149004348821242,0,Wake|0
158.5,-0.021515220874341955,0,Wake|0
158.53125,-0.024078736552986955,0,Wake|0
158.5625,-0.022796978713664453,0,Wake|0
158.59375,-0.022247653925383384,0,Wake|0
158.625,-0.02554360265506981,0,Wake|0
158.65625,-0.02426184481574731,0,Wake|0
158.6875,-0.01931792172121767,0,Wake|0
158.71875,-0.021149004348821242,0,Wake|0
158.75,-0.025360494392309453,0,Wake|0
158.78125,-0.023346303501945526,0,Wake|0
158.8125,-0.021881437399862667,0,Wake|0
158.84375,-0.02316319523918517,0,Wake|0
158.875,-0.022247653925383384,0,Wake|0
158.90625,-0.02059967956054017,0,Wake|0
158.9375,-0.02243076218814374,0,Wake|0
158.96875,-0.025360494392309453,0,Wake|0
159.0,-0.025909819180590526,0,Wake|0
159.03125,-0.02426184481574731,0,Wake|0
159.0625,-0.022247653925383384,0,Wake|0
159.09375,-0.021149004348821242,0,Wake|0
159.125,-0.02059967956054017,0,Wake|0
159.15625,-0.019684138246738384,0,Wake|0
159.1875,-0.01803616388189517,0,Wake|0
159.21875,-0.016571297779812314,0,Wake|0
159.25,-0.018402380407415885,0,Wake|0
159.28125,-0.02243076218814374,0,Wake|0
159.3125,-0.02243076218814374,0,Wake|0
159.34375,-0.018402380407415885,0,Wake|0
159.375,-0.0174868390936141,0,Wake|0
159.40625,-0.017853055619134812,0,Wake|0
159.4375,-0.013641565575646601,0,Wake|0
159.46875,-0.010528725108720532,0,Wake|0
159.5,-0.013458457312886245,0,Wake|0
159.53125,-0.016571297779812314,0,Wake|0
159.5625,-0.01675440604257267,0,Wake|0
159.59375,-0.015838864728770885,0,Wake|0
159.625,-0.014373998626688029,0,Wake|0
159.65625,-0.014373998626688029,0,Wake|0
159.6875,-0.017120622568093387,0,Wake|0
159.71875,-0.01803616388189517,0,Wake|0
159.75,-0.015838864728770885,0,Wake|0
159.78125,-0.016571297779812314,0,Wake|0
159.8125,-0.017120622568093387,0,Wake|0
159.84375,-0.014007782101167316,0,Wake|0
159.875,-0.014373998626688029,0,Wake|0
159.90625,-0.0174868390936141,0,Wake|0
159.9375,-0.017120622568093387,0,Wake|0
159.96875,-0.014557106889448387,0,Wake|0
160.0,-0.012176699473563745,0,Wake|0
160.03125,-0.007965209430075532,0,Wake|0
160.0625,-0.003936827649347677,0,Wake|0
160.09375,0.004852368963149462,0,Wake|0
160.125,0.02499427786678874,0,Wake|0
160.15625,0.05539024948500801,0,Wake|0
160.1875,0.09604028381780728,0,Wake|0
160.21875,0.13687342641336692,0,Wake|0
160.25,0.15463492790112154,0,Wake|0
160.28125,0.14602883955138476,0,Wake|0
160.3125,0.13614099336232546,0,Wake|0
160.34375,0.1544518196383612,0,Wake|0
160.375,0.2187228198672465,0,Wake|0
160.40625,0.3188830395971618,0,Wake|0
160.4375,0.41483176928358895,0,Wake|0
160.46875,0.4792858777752346,0,Wake|0
160.5,0.5085831998168917,0,Wake|0
160.53125,0.49283588921950106,0,Wake|0
160.5625,0.4395513847562371,0,Wake|0
160.59375,0.38095674067292284,0,Wake|0
160.625,0.32986953536278324,0,Wake|0
160.65625,0.27951476310368506,0,Wake|0
160.6875,0.2315403982604715,0,Wake|0
160.71875,0.18063630121309224,0,Wake|0
160.75,0.1227740901808194,0,Wake|0
160.78125,0.070771343556878,0,Wake|0
160.8125,0.02627603570611124,0,Wake|0
160.84375,-0.008331425955596246,0,Wake|0
160.875,0.012726024261844816,0,Wake|0
160.90625,0.10080109864957656,0,Wake|0
